id,name,City,Country,ICAO,Lat,Long,Alt,Timezone,DST,Tz,type,Source
KSA,Kosrae International Airport,Kosrae,Micronesia,PTSA,5.35698,162.957993,11,11,U,Pacific/Kosrae,airport,OurAirports
YAP,Yap International Airport,Yap,Micronesia,PTYA,9.49891,138.082993,91,10,U,Pacific/Truk,airport,OurAirports
KNH,Kinmen Airport,Kinmen,Taiwan,RCBS,24.4279,118.359001,93,8,U,Asia/Taipei,airport,OurAirports
\N,Pingtung South Airport,Pingtung,Taiwan,RCDC,22.67239952,120.461998,78,8,U,Asia/Taipei,airport,OurAirports
\N,Longtan Air Base,Longtang,Taiwan,RCDI,24.85510063,121.237999,790,8,U,Asia/Taipei,airport,OurAirports
TTT,Taitung Airport,Fengnin,Taiwan,RCFN,22.75499916,121.1019974,143,8,U,Asia/Taipei,airport,OurAirports
GNI,Lyudao Airport,Green Island,Taiwan,RCGI,22.6739006,121.4660034,28,8,U,Asia/Taipei,airport,OurAirports
KHH,Kaohsiung International Airport,Kaohsiung,Taiwan,RCKH,22.57710075,120.3499985,31,8,U,Asia/Taipei,airport,OurAirports
CYI,Chiayi Airport,Chiayi,Taiwan,RCKU,23.46179962,120.3929977,85,8,U,Asia/Taipei,airport,OurAirports
KYD,Lanyu Airport,Lanyu,Taiwan,RCLY,22.02700043,121.5350037,44,8,U,Asia/Taipei,airport,OurAirports
RMQ,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RCMQ,24.26469994,120.6210022,663,8,N,Asia/Taipei,airport,OurAirports
TNN,Tainan Airport,Tainan,Taiwan,RCNN,22.9503994,120.2060013,63,8,U,Asia/Taipei,airport,OurAirports
HSZ,Hsinchu Air Base,Hsinchu,Taiwan,RCPO,24.81800079,120.939003,26,8,U,Asia/Taipei,airport,OurAirports
MZG,Makung Airport,Makung,Taiwan,RCQC,23.56870079,119.6279984,103,8,U,Asia/Taipei,airport,OurAirports
\N,Chihhang Air Base,Taitung,Taiwan,RCQS,22.79310036,121.1819992,121,8,U,Asia/Taipei,airport,OurAirports
PIF,Pingtung North Airport,Pingtung,Taiwan,RCSQ,22.70019913,120.4820023,97,8,U,Asia/Taipei,airport,OurAirports
TSA,Taipei Songshan Airport,Taipei,Taiwan,RCSS,25.06940079,121.552002,18,8,U,Asia/Taipei,airport,OurAirports
TPE,Taiwan Taoyuan International Airport,Taipei,Taiwan,RCTP,25.0777,121.233002,106,8,U,Asia/Taipei,airport,OurAirports
WOT,Wang-an Airport,Wang An,Taiwan,RCWA,23.36737251,119.5027771,115,8,U,Asia/Taipei,airport,OurAirports
HUN,Hualien Airport,Hualien,Taiwan,RCYU,24.0230999,121.6179962,52,8,U,Asia/Taipei,airport,OurAirports
NRT,Narita International Airport,Tokyo,Japan,RJAA,35.76470184,140.3860016,141,9,U,Asia/Tokyo,airport,OurAirports
MMJ,Matsumoto Airport,Matsumoto,Japan,RJAF,36.16680145,137.9230042,2182,9,U,Asia/Tokyo,airport,OurAirports
IBR,Hyakuri Airport,Ibaraki,Japan,RJAH,36.18109894,140.4149933,105,9,U,Asia/Tokyo,airport,OurAirports
MUS,Minami Torishima Airport,Minami Tori Shima,Japan,RJAM,24.28969955,153.9790039,22,9,U,Asia/Tokyo,airport,OurAirports
IWO,Iwo Jima Airport,Iwojima,Japan,RJAW,24.7840004,141.322998,384,9,U,Asia/Tokyo,airport,OurAirports
SHM,Nanki Shirahama Airport,Nanki-shirahama,Japan,RJBD,33.66220093,135.3639984,298,9,U,Asia/Tokyo,airport,OurAirports
\N,Kohnan Airport,Kohnan,Japan,RJBK,34.59080124,133.9329987,3,9,U,Asia/Tokyo,airport,OurAirports
OBO,Tokachi-Obihiro Airport,Obihiro,Japan,RJCB,42.73329926,143.2169952,505,9,U,Asia/Tokyo,airport,OurAirports
CTS,New Chitose Airport,Sapporo,Japan,RJCC,42.77519989,141.6920013,82,9,U,Asia/Tokyo,airport,OurAirports
HKD,Hakodate Airport,Hakodate,Japan,RJCH,41.77000046,140.8220062,151,9,U,Asia/Tokyo,airport,OurAirports
\N,Chitose Air Base,Chitose,Japan,RJCJ,42.79449844,141.6660004,87,9,U,Asia/Tokyo,airport,OurAirports
MMB,Memanbetsu Airport,Memanbetsu,Japan,RJCM,43.88059998,144.1640015,135,9,U,Asia/Tokyo,airport,OurAirports
SHB,Nakashibetsu Airport,Nakashibetsu,Japan,RJCN,43.57749939,144.9600067,234,9,U,Asia/Tokyo,airport,OurAirports
\N,Tokachi Airport,Tokachi,Japan,RJCT,42.89049911,143.1580048,281,9,U,Asia/Tokyo,airport,OurAirports
WKJ,Wakkanai Airport,Wakkanai,Japan,RJCW,45.40420151,141.8009949,30,9,U,Asia/Tokyo,airport,OurAirports
IKI,Iki Airport,Iki,Japan,RJDB,33.74900055,129.7850037,41,9,U,Asia/Tokyo,airport,OurAirports
UBJ,Yamaguchi Ube Airport,Yamaguchi,Japan,RJDC,33.93000031,131.279007,23,9,U,Asia/Tokyo,airport,OurAirports
TSJ,Tsushima Airport,Tsushima,Japan,RJDT,34.28490067,129.3309937,213,9,U,Asia/Tokyo,airport,OurAirports
MBE,Monbetsu Airport,Monbetsu,Japan,RJEB,44.30390167,143.404007,80,9,U,Asia/Tokyo,airport,OurAirports
AKJ,Asahikawa Airport,Asahikawa,Japan,RJEC,43.67079926,142.4470062,721,9,U,Asia/Tokyo,airport,OurAirports
OIR,Okushiri Airport,Okushiri,Japan,RJEO,42.07170105,139.4329987,161,9,U,Asia/Tokyo,airport,OurAirports
RIS,Rishiri Airport,Rishiri Island,Japan,RJER,45.24200058,141.1860046,112,9,U,Asia/Tokyo,airport,OurAirports
\N,Ashiya Airport,Ashiya,Japan,RJFA,33.8830986,130.6529999,98,9,U,Asia/Tokyo,airport,OurAirports
KUM,Yakushima Airport,Yakushima,Japan,RJFC,30.38559914,130.6589966,124,9,U,Asia/Tokyo,airport,OurAirports
FUJ,Fukue Airport,Fukue,Japan,RJFE,32.66630173,128.8329926,273,9,U,Asia/Tokyo,airport,OurAirports
FUK,Fukuoka Airport,Fukuoka,Japan,RJFF,33.58589935,130.451004,32,9,U,Asia/Tokyo,airport,OurAirports
TNE,New Tanegashima Airport,Tanegashima,Japan,RJFG,30.60510063,130.9909973,768,9,U,Asia/Tokyo,airport,OurAirports
KOJ,Kagoshima Airport,Kagoshima,Japan,RJFK,31.80340004,130.7189941,906,9,U,Asia/Tokyo,airport,OurAirports
KMI,Miyazaki Airport,Miyazaki,Japan,RJFM,31.87719917,131.4490051,20,9,U,Asia/Tokyo,airport,OurAirports
\N,Nyutabaru Airport,Nyutabaru,Japan,RJFN,32.08359909,131.451004,259,9,U,Asia/Tokyo,airport,OurAirports
OIT,Oita Airport,Oita,Japan,RJFO,33.47940063,131.7369995,19,9,U,Asia/Tokyo,airport,OurAirports
KKJ,Kitakyūshū Airport,Kitakyushu,Japan,RJFR,33.84590149,131.0350037,21,9,U,Asia/Tokyo,airport,OurAirports
KMJ,Kumamoto Airport,Kumamoto,Japan,RJFT,32.83729935,130.8549957,642,9,U,Asia/Tokyo,airport,OurAirports
NGS,Nagasaki Airport,Nagasaki,Japan,RJFU,32.91690063,129.9140015,15,9,U,Asia/Tokyo,airport,OurAirports
\N,Kanoya Airport,Kanoya,Japan,RJFY,31.36759949,130.8450012,214,9,U,Asia/Tokyo,airport,OurAirports
\N,Tsuiki Air Field,Tsuiki,Japan,RJFZ,33.68500137,131.0399933,55,9,U,Asia/Tokyo,airport,OurAirports
ASJ,Amami Airport,Amami,Japan,RJKA,28.43059921,129.7129974,27,9,U,Asia/Tokyo,airport,OurAirports
OKE,Okierabu Airport,Okierabu,Japan,RJKB,27.42550087,128.701004,101,9,U,Asia/Tokyo,airport,OurAirports
TKN,Tokunoshima Airport,Tokunoshima,Japan,RJKN,27.83639908,128.8809967,17,9,U,Asia/Tokyo,airport,OurAirports
FKJ,Fukui Airport,Fukui,Japan,RJNF,36.14279938,136.223999,19,9,U,Asia/Tokyo,airport,OurAirports
QGU,Gifu Airport,Gifu,Japan,RJNG,35.39410019,136.8699951,128,9,U,Asia/Tokyo,airport,OurAirports
\N,Hamamatsu Airport,Hamamatsu,Japan,RJNH,34.75019836,137.7030029,150,9,U,Asia/Tokyo,airport,OurAirports
KMQ,Komatsu Airport,Kanazawa,Japan,RJNK,36.39459991,136.4069977,36,9,U,Asia/Tokyo,airport,OurAirports
OKI,Oki Airport,Oki Island,Japan,RJNO,36.18109894,133.3249969,311,9,U,Asia/Tokyo,airport,OurAirports
TOY,Toyama Airport,Toyama,Japan,RJNT,36.64830017,137.1880035,95,9,U,Asia/Tokyo,airport,OurAirports
\N,Shizuhama Airport,Yaizu,Japan,RJNY,34.81280136,138.2980042,23,9,U,Asia/Tokyo,airport,OurAirports
HIJ,Hiroshima Airport,Hiroshima,Japan,RJOA,34.43610001,132.9190063,1088,9,U,Asia/Tokyo,airport,OurAirports
OKJ,Okayama Airport,Okayama,Japan,RJOB,34.75690079,133.8549957,806,9,U,Asia/Tokyo,airport,OurAirports
IZO,Izumo Airport,Izumo,Japan,RJOC,35.41360092,132.8899994,15,9,U,Asia/Tokyo,airport,OurAirports
\N,Hofu Airport,Hofu,Japan,RJOF,34.03469849,131.548996,7,9,U,Asia/Tokyo,airport,OurAirports
YGJ,Miho Yonago Airport,Miho,Japan,RJOH,35.49219894,133.2359924,20,9,U,Asia/Tokyo,airport,OurAirports
KCZ,Kōchi Ryōma Airport,Kochi,Japan,RJOK,33.546101,133.669006,42,9,U,Asia/Tokyo,airport,OurAirports
MYJ,Matsuyama Airport,Matsuyama,Japan,RJOM,33.82720184,132.6999969,25,9,U,Asia/Tokyo,airport,OurAirports
ITM,Osaka International Airport,Osaka,Japan,RJOO,34.78549957,135.4380035,50,9,U,Asia/Tokyo,airport,OurAirports
TTJ,Tottori Airport,Tottori,Japan,RJOR,35.53010178,134.1670074,65,9,U,Asia/Tokyo,airport,OurAirports
TKS,Tokushima Airport/JMSDF Air Base,Tokushima,Japan,RJOS,34.132801,134.606995,26,9,U,Asia/Tokyo,airport,OurAirports
TAK,Takamatsu Airport,Takamatsu,Japan,RJOT,34.21419907,134.0160065,607,9,U,Asia/Tokyo,airport,OurAirports
\N,Yao Airport,Osaka,Japan,RJOY,34.59629822,135.6029968,39,9,U,Asia/Tokyo,airport,OurAirports
\N,Ozuki Airport,Ozuki,Japan,RJOZ,34.04529953,131.052002,13,9,U,Asia/Tokyo,airport,OurAirports
AOJ,Aomori Airport,Aomori,Japan,RJSA,40.73469925,140.6909943,664,9,U,Asia/Tokyo,airport,OurAirports
GAJ,Yamagata Airport,Yamagata,Japan,RJSC,38.41189957,140.3710022,353,9,U,Asia/Tokyo,airport,OurAirports
SDS,Sado Airport,Sado,Japan,RJSD,38.06019974,138.4140015,88,9,U,Asia/Tokyo,airport,OurAirports
HHE,Hachinohe Airport,Hachinoe,Japan,RJSH,40.5564003,141.4660034,152,9,U,Asia/Tokyo,airport,OurAirports
HNA,Hanamaki Airport,Hanamaki,Japan,RJSI,39.42860031,141.1349945,297,9,U,Asia/Tokyo,airport,OurAirports
AXT,Akita Airport,Akita,Japan,RJSK,39.61560059,140.2189941,313,9,U,Asia/Tokyo,airport,OurAirports
MSJ,Misawa Air Base,Misawa,Japan,RJSM,40.70320129,141.3679962,119,9,U,Asia/Tokyo,airport,OurAirports
SDJ,Sendai Airport,Sendai,Japan,RJSS,38.13970184,140.9170074,15,9,U,Asia/Tokyo,airport,OurAirports
\N,Matsushima Air Base,Matsushima,Japan,RJST,38.4048996,141.2200012,7,9,U,Asia/Tokyo,airport,OurAirports
NJA,Atsugi Naval Air Facility,Atsugi,Japan,RJTA,35.45460129,139.4499969,205,9,U,Asia/Tokyo,airport,OurAirports
\N,Tateyama Airport,Tateyama,Japan,RJTE,34.987099,139.828995,10,9,U,Asia/Tokyo,airport,OurAirports
HAC,Hachijojima Airport,Hachijojima,Japan,RJTH,33.11500168,139.7859955,303,9,U,Asia/Tokyo,airport,OurAirports
\N,Iruma Air Base,Iruma,Japan,RJTJ,35.84189987,139.4109955,295,9,U,Asia/Tokyo,airport,OurAirports
\N,Kisarazu Airport,Kisarazu,Japan,RJTK,35.39830017,139.9100037,10,9,U,Asia/Tokyo,airport,OurAirports
\N,Shimofusa Airport,Shimofusa,Japan,RJTL,35.7989006,140.0110016,98,9,U,Asia/Tokyo,airport,OurAirports
OIM,Oshima Airport,Oshima,Japan,RJTO,34.7820015,139.3600006,130,9,U,Asia/Tokyo,airport,OurAirports
\N,Kastner Army Heliport,Zama,Japan,RJTR,35.51380157,139.3939972,360,9,U,Asia/Tokyo,airport,OurAirports
HND,Tokyo Haneda International Airport,Tokyo,Japan,RJTT,35.552299,139.779999,35,9,U,Asia/Tokyo,airport,OurAirports
OKO,Yokota Air Base,Yokota,Japan,RJTY,35.74850082,139.3480072,463,9,U,Asia/Tokyo,airport,OurAirports
KWJ,Gwangju Airport,Kwangju,South Korea,RKJJ,35.123173,126.805444,39,9,U,Asia/Seoul,airport,OurAirports
CHN,Jeon Ju Airport (G-703),Jhunju,South Korea,RKJU,35.87808,127.119112,96,9,U,Asia/Seoul,airport,OurAirports
RSU,Yeosu Airport,Yeosu,South Korea,RKJY,34.84230042,127.6169968,53,9,U,Asia/Seoul,airport,OurAirports
\N,Sokcho Airport,Sokch'o,South Korea,RKND,38.14260101,128.598999,92,9,U,Asia/Seoul,airport,OurAirports
KAG,Gangneung Airport (K-18),Kangnung,South Korea,RKNN,37.753601,128.943915,35,9,U,Asia/Seoul,airport,OurAirports
CJU,Jeju International Airport,Cheju,South Korea,RKPC,33.51129913,126.4929962,118,9,U,Asia/Seoul,airport,OurAirports
CHF,Jinhae Airbase/Airport (G-813/K-10),Chinhae,South Korea,RKPE,35.140248,128.696229,8,9,U,Asia/Seoul,airport,OurAirports
PUS,Gimhae International Airport,Busan,South Korea,RKPK,35.17950058,128.9380035,6,9,U,Asia/Seoul,airport,OurAirports
USN,Ulsan Airport,Ulsan,South Korea,RKPU,35.59349823,129.352005,45,9,U,Asia/Seoul,airport,OurAirports
\N,A 511 Airport,Pyongtaek,South Korea,RKSG,36.96220016,127.0309982,51,9,U,Asia/Seoul,airport,OurAirports
SSN,Seoul Air Base (K-16),Seoul East,South Korea,RKSM,37.444744,127.112718,92,9,U,Asia/Seoul,airport,OurAirports
OSN,Osan Air Base,Osan,South Korea,RKSO,37.090599,127.029999,38,9,U,Asia/Seoul,airport,OurAirports
GMP,Gimpo International Airport,Seoul,South Korea,RKSS,37.5583,126.791,59,9,U,Asia/Seoul,airport,OurAirports
SWU,Suwon Airport,Suwon,South Korea,RKSW,37.23939896,127.0070038,88,9,U,Asia/Seoul,airport,OurAirports
KPO,Pohang Airport (G-815/K-3),Pohang,South Korea,RKTH,35.987955,129.420383,70,9,U,Asia/Seoul,airport,OurAirports
TAE,Daegu Airport,Taegu,South Korea,RKTN,35.896872,128.65531,116,9,U,Asia/Seoul,airport,OurAirports
YEC,Yecheon Airbase,Yechon,South Korea,RKTY,36.630373,128.34971,354,9,U,Asia/Seoul,airport,OurAirports
OKA,Naha Airport,Okinawa,Japan,ROAH,26.19580078,127.6460037,12,9,N,Asia/Tokyo,airport,OurAirports
\N,Ie Shima Auxiliary Air Base,Iejima,Japan,RODE,26.7257576,127.7649002,184,9,U,Asia/Tokyo,airport,OurAirports
DNA,Kadena Air Base,Kadena,Japan,RODN,26.3556,127.767998,143,9,U,Asia/Tokyo,airport,OurAirports
ISG,New Ishigaki Airport,Ishigaki,Japan,ROIG,24.396389,124.245,102,9,U,Asia/Tokyo,airport,OurAirports
UEO,Kumejima Airport,Kumejima,Japan,ROKJ,26.3635006,126.7139969,23,9,U,Asia/Tokyo,airport,OurAirports
MMD,Minami-Daito Airport,Minami Daito,Japan,ROMD,25.8465004,131.2630005,167,9,U,Asia/Tokyo,airport,OurAirports
MMY,Miyako Airport,Miyako,Japan,ROMY,24.78280067,125.2949982,150,9,U,Asia/Tokyo,airport,OurAirports
KTD,Kitadaito Airport,Kitadaito,Japan,RORK,25.94470024,131.3269959,80,9,U,Asia/Tokyo,airport,OurAirports
SHI,Shimojishima Airport,Shimojishima,Japan,RORS,24.82670021,125.1449966,54,9,U,Asia/Tokyo,airport,OurAirports
TRA,Tarama Airport,Tarama,Japan,RORT,24.65390015,124.6750031,36,9,U,Asia/Tokyo,airport,OurAirports
RNJ,Yoron Airport,Yoron,Japan,RORY,27.04400063,128.4019928,52,9,U,Asia/Tokyo,airport,OurAirports
\N,Futenma Marine Corps Air Station,Futema,Japan,ROTM,26.27429962,127.7559967,247,9,U,Asia/Tokyo,airport,OurAirports
OGN,Yonaguni Airport,Yonaguni Jima,Japan,ROYN,24.46689987,122.9779968,70,9,U,Asia/Tokyo,airport,OurAirports
MNL,Ninoy Aquino International Airport,Manila,Philippines,RPLL,14.5086,121.019997,75,8,N,Asia/Manila,airport,OurAirports
CBO,Awang Airport,Cotabato,Philippines,RPMC,7.165239811,124.2099991,189,8,N,Asia/Manila,airport,OurAirports
\N,Cagayan De Oro Airport,Ladag,Philippines,RPML,8.41562,124.611,601,8,N,Asia/Manila,airport,OurAirports
PAG,Pagadian Airport,Pagadian,Philippines,RPMP,7.830731448,123.4611797,5,8,N,Asia/Manila,airport,OurAirports
GES,General Santos International Airport,Romblon,Philippines,RPMR,6.058000088,125.0960007,505,8,N,Asia/Manila,airport,OurAirports
ZAM,Zamboanga International Airport,Zamboanga,Philippines,RPMZ,6.922420025,122.0599976,33,8,N,Asia/Manila,airport,OurAirports
BAG,Loakan Airport,Baguio,Philippines,RPUB,16.37509918,120.6200027,4251,8,N,Asia/Manila,airport,OurAirports
DTE,Daet Airport,Daet,Philippines,RPUD,14.12919998,122.9800034,10,8,N,Asia/Manila,airport,OurAirports
\N,Basa Air Base,Floridablanca,Philippines,RPUF,14.98724,120.492554,151,8,N,Asia/Manila,airport,OurAirports
\N,Lingayen Airport,Lingayen,Philippines,RPUG,16.03479958,120.2409973,7,8,N,Asia/Manila,airport,OurAirports
SJI,San Jose Airport,San Jose,Philippines,RPUH,12.36149979,121.0469971,14,8,N,Asia/Manila,airport,OurAirports
\N,Fernando Air Base,Lipa,Philippines,RPUL,13.95499992,121.125,1220,8,N,Asia/Manila,airport,OurAirports
MBO,Mamburao Airport,Mamburao,Philippines,RPUM,13.20810032,120.6050034,13,8,N,Asia/Manila,airport,OurAirports
\N,Vigan Airport,Vigan,Philippines,RPUQ,17.55529976,120.3560028,16,8,N,Asia/Manila,airport,OurAirports
BQA,Dr.Juan C. Angara Airport,Baler,Philippines,RPUR,15.729309,121.500034,108,8,N,Asia/Manila,airport,OurAirports
\N,Bagabag Airport,Bagabag,Philippines,RPUZ,16.6192,121.251999,820,8,N,Asia/Manila,airport,OurAirports
TAC,Daniel Z. Romualdez Airport,Tacloban,Philippines,RPVA,11.228035,125.027761,10,8,N,Asia/Manila,airport,OurAirports
BCD,Bacolod-Silay Airport,Bacolod,Philippines,RPVB,10.7764,123.014999,82,8,N,Asia/Manila,airport,OurAirports
DGT,Sibulan Airport,Dumaguete,Philippines,RPVD,9.333709717,123.3000031,15,8,N,Asia/Manila,airport,OurAirports
MPH,Godofredo P. Ramos Airport,Caticlan,Philippines,RPVE,11.9245,121.954002,7,8,N,Asia/Manila,airport,OurAirports
\N,Guiuan Airport,Guiuan,Philippines,RPVG,11.03549957,125.7419968,7,8,N,Asia/Manila,airport,OurAirports
ILO,Iloilo International Airport,Iloilo,Philippines,RPVI,10.833017,122.493358,27,8,N,Asia/Manila,airport,OurAirports
KLO,Kalibo International Airport,Kalibo,Philippines,RPVK,11.67940044,122.3759995,14,8,N,Asia/Manila,airport,OurAirports
PPS,Puerto Princesa Airport,Puerto Princesa,Philippines,RPVP,9.742119789,118.7590027,71,8,N,Asia/Manila,airport,OurAirports
EUQ,Evelio Javier Airport,San Jose,Philippines,RPVS,10.76599979,121.9329987,23,8,N,Asia/Manila,airport,OurAirports
COC,Comodoro Pierrestegui Airport,Concordia,Argentina,SAAC,-31.2969,-57.9966,112,-3,N,America/Cordoba,airport,OurAirports
GHU,Gualeguaychu Airport,Gualeguaychu,Argentina,SAAG,-33.0103,-58.6131,75,-3,N,America/Cordoba,airport,OurAirports
JNI,Junin Airport,Junin,Argentina,SAAJ,-34.5459,-60.9306,262,-3,N,America/Buenos_Aires,airport,OurAirports
PRA,General Urquiza Airport,Parana,Argentina,SAAP,-31.7948,-60.4804,242,-3,N,America/Cordoba,airport,OurAirports
ROS,Islas Malvinas Airport,Rosario,Argentina,SAAR,-32.9036,-60.785,85,-3,N,America/Cordoba,airport,OurAirports
SFN,Sauce Viejo Airport,Santa Fe,Argentina,SAAV,-31.7117,-60.8117,55,-3,N,America/Cordoba,airport,OurAirports
AEP,Jorge Newbery Airpark,Buenos Aires,Argentina,SABE,-34.5592,-58.4156,18,-3,N,America/Buenos_Aires,airport,OurAirports
COR,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,SACO,-31.323601,-64.208,1604,-3,N,America/Cordoba,airport,OurAirports
\N,Chamical Airport,Gobernador Gordillo,Argentina,SACT,-30.34530067,-66.29360198,1502,-3,N,America/Argentina/La_Rioja,airport,OurAirports
FDO,San Fernando Airport,San Fernando,Argentina,SADF,-34.4532,-58.5896,10,-3,N,America/Buenos_Aires,airport,OurAirports
\N,Mariano Moreno Airport,Jose C. Paz,Argentina,SADJ,-34.5606,-58.7896,105,-3,N,America/Buenos_Aires,airport,OurAirports
LPG,La Plata Airport,La Plata,Argentina,SADL,-34.9722,-57.8947,72,-3,N,America/Buenos_Aires,airport,OurAirports
\N,Moron Airport,Moron,Argentina,SADM,-34.6763,-58.6428,95,-3,N,America/Buenos_Aires,airport,OurAirports
EPA,El Palomar Airport,El Palomar,Argentina,SADP,-34.6099,-58.6126,59,-3,N,America/Buenos_Aires,airport,OurAirports
HOS,Chos Malal Airport,Chosmadal,Argentina,SAHC,-37.44469833,-70.22250366,2788,-3,N,America/Argentina/Salta,airport,OurAirports
GNR,Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,SAHR,-39.0007019,-67.62049866,852,-3,N,America/Argentina/Salta,airport,OurAirports
MDZ,El Plumerillo Airport,Mendoza,Argentina,SAME,-32.83169937,-68.79290009,2310,-3,N,America/Mendoza,airport,OurAirports
LGS,Comodoro D.R. Salomón Airport,Malargue,Argentina,SAMM,-35.49359894,-69.57430267,4685,-3,N,America/Mendoza,airport,OurAirports
AFA,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,SAMR,-34.588299,-68.4039,2470,-3,N,America/Mendoza,airport,OurAirports
CTC,Catamarca Airport,Catamarca,Argentina,SANC,-28.59560013,-65.75170136,1522,-3,N,America/Catamarca,airport,OurAirports
SDE,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SANE,-27.76555634,-64.30999756,656,-3,N,America/Cordoba,airport,OurAirports
\N,Tinogasta Airport,Tinogasta,Argentina,SANI,-28.03779984,-67.58029938,3968,-3,N,America/Catamarca,airport,OurAirports
IRJ,Capitan V A Almonacid Airport,La Rioja,Argentina,SANL,-29.38159943,-66.79579926,1437,-3,N,America/Argentina/La_Rioja,airport,OurAirports
\N,Chilecito Airport,Chilecito,Argentina,SANO,-29.22389984,-67.43890381,3099,-3,N,America/Argentina/La_Rioja,airport,OurAirports
TUC,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,SANT,-26.8409,-65.104897,1493,-3,N,America/Argentina/Tucuman,airport,OurAirports
UAQ,Domingo Faustino Sarmiento Airport,San Juan,Argentina,SANU,-31.571501,-68.418198,1958,-3,N,America/Argentina/San_Juan,airport,OurAirports
RCU,Area De Material Airport,Rio Cuarto,Argentina,SAOC,-33.08509827,-64.26129913,1380,-3,N,America/Cordoba,airport,OurAirports
VDR,Villa Dolores Airport,Villa Dolores,Argentina,SAOD,-31.94519997,-65.14630127,1847,-3,N,America/Cordoba,airport,OurAirports
\N,La Quiaca Airport,Laboulaye,Argentina,SAOL,-22.15060043,-65.57749939,11414,-3,N,America/Jujuy,airport,OurAirports
\N,Marcos Juarez Airport,Marcos Juarez,Argentina,SAOM,-32.6836,-62.157801,360,-3,N,America/Cordoba,airport,OurAirports
VME,Villa Reynolds Airport,Villa Reynolds,Argentina,SAOR,-33.72990036,-65.38739777,1591,-3,N,America/Argentina/San_Luis,airport,OurAirports
LUQ,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,SAOU,-33.27320099,-66.35639954,2328,-3,N,America/Argentina/San_Luis,airport,OurAirports
CNQ,Corrientes Airport,Corrientes,Argentina,SARC,-27.4455,-58.7619,202,-3,N,America/Cordoba,airport,OurAirports
RES,Resistencia International Airport,Resistencia,Argentina,SARE,-27.45,-59.0561,173,-3,N,America/Cordoba,airport,OurAirports
FMA,Formosa Airport,Formosa,Argentina,SARF,-26.2127,-58.2281,193,-3,N,America/Cordoba,airport,OurAirports
IGR,Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,SARI,-25.737301,-54.4734,916,-3,N,America/Cordoba,airport,OurAirports
AOL,Paso De Los Libres Airport,Paso De Los Libres,Argentina,SARL,-29.6894,-57.1521,230,-3,N,America/Cordoba,airport,OurAirports
MCS,Monte Caseros Airport,Monte Caseros,Argentina,SARM,-30.2719,-57.6402,170,-3,N,America/Cordoba,airport,OurAirports
PSS,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,SARP,-27.3858,-55.9707,430,-3,N,America/Cordoba,airport,OurAirports
PRQ,Termal Airport,Presidencia R.s.pena,Argentina,SARS,-26.753611,-60.492222,308,-3,N,America/Cordoba,airport,OurAirports
SLA,Martin Miguel De Guemes International Airport,Salta,Argentina,SASA,-24.8560009,-65.48619843,4088,-3,N,America/Argentina/Salta,airport,OurAirports
JUJ,Gobernador Horacio Guzman International Airport,Jujuy,Argentina,SASJ,-24.392799,-65.097801,3019,-3,N,America/Jujuy,airport,OurAirports
ORA,Orán Airport,Oran,Argentina,SASO,-23.15279961,-64.32920074,1171,-3,N,America/Argentina/Salta,airport,OurAirports
\N,Laboulaye Airport,La Quiaca,Argentina,SASQ,-34.13539886,-63.36230087,449,-3,N,America/Cordoba,airport,OurAirports
ELO,El Dorado Airport,El Dorado,Argentina,SATD,-26.39749908,-54.5746994,685,-3,N,America/Cordoba,airport,OurAirports
OYA,Goya Airport,Goya,Argentina,SATG,-29.1058,-59.2189,128,-3,N,America/Cordoba,airport,OurAirports
\N,Oberá Airport,Obera,Argentina,SATO,-27.51819992,-55.12419891,1125,-3,N,America/Cordoba,airport,OurAirports
